"Id","OpportunityId","OpptyName","AccountName","ProductID","ProductName","Quantity","NetPrice","Country"
"a6P3a000000mwDbEAI","0063a00000hgyqIAAQ","Yoga CS30 Q3'2020 PO","Yoga Enterprises","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","3.0","0.0","India"
"a6P3a000000mwDfEAI","0063a00000hgyqIAAQ","Yoga CS30 Q3'2020 PO","Yoga Enterprises","01t0c000008hDujAAE","Tec 6 and 7 Vaporizers","1.0","0.0","India"
"a6P3a000000mwDhEAI","0063a00000hgyqIAAQ","Yoga CS30 Q3'2020 PO","Yoga Enterprises","01ta0000007jsgDAAQ","Anesthesia Accessories","1.0","0.0","India"
"a6P3a000000XcmtEAC","0063a00000hh0AsAAI","Dr Gurudas Banerjee Memorial Polymed Clinic LWP & Led PT Q3'20","Dr. Gurudas Banerjee Memorial Polymed Clinic","01t0c000008hJgGAAU","Lullaby Warmer Prime","1.0","49107.14286","India"
"a6P3a000000Xcn1EAC","0063a00000hh0AsAAI","Dr Gurudas Banerjee Memorial Polymed Clinic LWP & Led PT Q3'20","Dr. Gurudas Banerjee Memorial Polymed Clinic","01t0c000008hAGLAA2","Lullaby LED PT","1.0","40178.57143","India"
"a6P3a000000nFD9EAM","0063a00000hgy7mAAA","Dr Goutham Reddy Sathi 9100c NXT B125 Q3'20","Dr. Goutham Reddy Sathi","01t0c000008hAFJAA2","9100C NXT","1.0","712397.10717","India"
"a6P3a000000nFDVEA2","0063a00000hgy7mAAA","Dr Goutham Reddy Sathi 9100c NXT B125 Q3'20","Dr. Goutham Reddy Sathi","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.86956","India"
"a6P3a000000nFDYEA2","0063a00000hgy7mAAA","Dr Goutham Reddy Sathi 9100c NXT B125 Q3'20","Dr. Goutham Reddy Sathi","01t3a000004uCCmAAM","Tec 820 SEV","1.0","89284.82143","India"
"a6P3a000000nFDfEAM","0063a00000hgy7mAAA","Dr Goutham Reddy Sathi 9100c NXT B125 Q3'20","Dr. Goutham Reddy Sathi","01t3a000004uDHPAA2","B125 VSP 2_Critical Care","1.0","378499.57141","India"
"a6P3a000000nElWEAU","0063a00000hgy7mAAA","Dr Goutham Reddy Sathi 9100c NXT B125 Q3'20","Dr. Goutham Reddy Sathi","01t0c000008hAFJAA2","9100C NXT","1.0","712397.10717","India"
"a6P3a000000nElsEAE","0063a00000hgy7mAAA","Dr Goutham Reddy Sathi 9100c NXT B125 Q3'20","Dr. Goutham Reddy Sathi","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.86956","India"
"a6P3a000000nElvEAE","0063a00000hgy7mAAA","Dr Goutham Reddy Sathi 9100c NXT B125 Q3'20","Dr. Goutham Reddy Sathi","01t3a000004uCCmAAM","Tec 820 SEV","1.0","89284.82143","India"
"a6P3a000000nFC8EAM","0063a00000hgy7mAAA","Dr Goutham Reddy Sathi 9100c NXT B125 Q3'20","Dr. Goutham Reddy Sathi","01t3a000004uDHPAA2","B125 VSP 2_Critical Care","1.0","378499.57141","India"
"a6P3a000000nY0KEAU","0063a00000hh0dMAAQ","GMS-PO-14-SLE 6000-sept-01-2020","Global Medical Systems","01t3a000004ugIdAAI","SLE 6000","2.0","3120952.28018","India"
"a6P3a000000nY0bEAE","0063a00000hh0dMAAQ","GMS-PO-14-SLE 6000-sept-01-2020","Global Medical Systems","01t3a000004ugIdAAI","SLE 6000","1.0","1515928.42395","India"
"a6P3a000000nY0sEAE","0063a00000hh0dMAAQ","GMS-PO-14-SLE 6000-sept-01-2020","Global Medical Systems","01t0c000006oshXAAQ","LSTI South Asia – Maternal Infant Care","1.0","0.84746","India"
"a6P3a000000nJ8gEAE","0063a00000hh0lWAAQ","Fatma Hospital B105 Q3'20","Fatma Hospital","01t3a000004uDH4AAM","B105 VSP2_Critical Care","5.0","779263.83925","India"
"a6P3a000000nJ98EAE","0063a00000hh0lWAAQ","Fatma Hospital B105 Q3'20","Fatma Hospital","01t3a000004uDH4AAM","B105 VSP2_Critical Care","1.0","155852.76788","India"
"a6P3a000000n0bpEAA","0063a00000hh2ppAAA","CS30/Vaporizer/Siaretron 4000","Synergy Meditech","01ta0000007jsHWAAY","CARESTATION 30","5.0","2031249.9999","India"
"a6P3a000000n0c5EAA","0063a00000hh2ppAAA","CS30/Vaporizer/Siaretron 4000","Synergy Meditech","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","5.0","0.0","India"
"a6P3a000000n0c9EAA","0063a00000hh2ppAAA","CS30/Vaporizer/Siaretron 4000","Synergy Meditech","01t3a000004uC4pAAE","Tec 850 SEV","1.0","0.0","India"
"a6P3a000000n0cGEAQ","0063a00000hh2ppAAA","CS30/Vaporizer/Siaretron 4000","Synergy Meditech","01t0c000008hAlIAAU","Siare Ventilator","1.0","669642.85715","India"
"a6P3a000000n0cMEAQ","0063a00000hh2ppAAA","CS30/Vaporizer/Siaretron 4000","Synergy Meditech","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","1.0","0.0","India"
"a6P3a000000n03xEAA","0063a00000hh2ppAAA","CS30/Vaporizer/Siaretron 4000","Synergy Meditech","01ta0000007jsHWAAY","CARESTATION 30","5.0","2031249.9999","India"
"a6P3a000000n04DEAQ","0063a00000hh2ppAAA","CS30/Vaporizer/Siaretron 4000","Synergy Meditech","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","5.0","0.0","India"
"a6P3a000000n04HEAQ","0063a00000hh2ppAAA","CS30/Vaporizer/Siaretron 4000","Synergy Meditech","01t3a000004uC4pAAE","Tec 850 SEV","1.0","0.0","India"
"a6P3a000000mzxhEAA","0063a00000hh2ppAAA","CS30/Vaporizer/Siaretron 4000","Synergy Meditech","01t0c000008hAlIAAU","Siare Ventilator","1.0","669642.85715","India"
"a6P3a000000mzxnEAA","0063a00000hh2ppAAA","CS30/Vaporizer/Siaretron 4000","Synergy Meditech","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","1.0","0.0","India"
"a6P3a000000nZ7nEAE","0063a00000hh3wcAAA","Genworks Health Private Limited Coro 171 & Coro 172 Q3'20","Genworks Health Private Limited","01t0c000006oE8hAAE","Corometrics 171","1.0","102678.57142","India"
"a6P3a000000nZ7zEAE","0063a00000hh3wcAAA","Genworks Health Private Limited Coro 171 & Coro 172 Q3'20","Genworks Health Private Limited","01ta0000007kMHKAA2","Corometrics 172","1.0","111607.14285","India"
"a6P3a000000XniIEAS","0063a00000hh6VdAAI","Ramade Memorial Medicare And Research Institute LLP 9100c NXT Q3'20","Ramade Memorial Medicare And Research Institute LLP","01t0c000008hAFJAA2","9100C NXT","1.0","801363.24998","India"
"a6P3a000000XnifEAC","0063a00000hh6VdAAI","Ramade Memorial Medicare And Research Institute LLP 9100c NXT Q3'20","Ramade Memorial Medicare And Research Institute LLP","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.85345","India"
"a6P3a000000XnijEAC","0063a00000hh6VdAAI","Ramade Memorial Medicare And Research Institute LLP 9100c NXT Q3'20","Ramade Memorial Medicare And Research Institute LLP","01ta0000007jsgDAAQ","Anesthesia Accessories","1.0","0.89286","India"
"a6P3a000000npy8EAA","0063a00000hh4T7AAI","Kalawati Hospital 9100c NXT & B105 Q3'20","Kalawati Hospital","01t0c000008hAFJAA2","9100C NXT","1.0","899999.00001","India"
"a6P3a000000npyVEAQ","0063a00000hh4T7AAI","Kalawati Hospital 9100c NXT & B105 Q3'20","Kalawati Hospital","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","1.0","India"
"a6P3a000000npyZEAQ","0063a00000hh4T7AAI","Kalawati Hospital 9100c NXT & B105 Q3'20","Kalawati Hospital","01t3a000004uDH4AAM","B105 VSP2_Critical Care","1.0","303571.42858","India"
"a6P3a000000XmPHEA0","0063a00000hh4T7AAI","Kalawati Hospital 9100c NXT & B105 Q3'20","Kalawati Hospital","01t0c000008hAFJAA2","9100C NXT","1.0","803570.53574","India"
"a6P3a000000XmPeEAK","0063a00000hh4T7AAI","Kalawati Hospital 9100c NXT & B105 Q3'20","Kalawati Hospital","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.85345","India"
"a6P3a000000XmJyEAK","0063a00000hh4T7AAI","Kalawati Hospital 9100c NXT & B105 Q3'20","Kalawati Hospital","01t3a000004uDH4AAM","B105 VSP2_Critical Care","1.0","303571.42858","India"
"a6P3a000000XoKUEA0","0063a00000hh981AAA","Yash Aman Hospital V100 Q3'20","Yash Aman Hospital","01t3a000004uClHAAU","Carescape V100_Critical Care","1.0","71428.57143","India"
"a6P3a000000XdseEAC","0063a00000hh9RXAAY","Genworks Health Private Limited Mac2000 Q3'20","Genworks Health Private Limited","01ta0000004nCCtAAM","MAC 2000","1.0","129463.39285","India"
"a6P3a000000XdsnEAC","0063a00000hh9RXAAY","Genworks Health Private Limited Mac2000 Q3'20","Genworks Health Private Limited","01t0c000006oshWAAQ","LSTI South Asia – Diagnostic Cardiology","1.0","0.84746","India"
"a6P3a000000ndBOEAY","0063a00000hh9nBAAQ","Tec 8Sevo Vaporizer","Hi-Tech Surgical Systems LLP","01t3a000004uCCmAAM","Tec 820 SEV","3.0","259820.53572","India"
"a6P3a000000ndBVEAY","0063a00000hh9nBAAQ","Tec 8Sevo Vaporizer","Hi-Tech Surgical Systems LLP","01ta0000007jsgDAAQ","Anesthesia Accessories","1.0","0.89286","India"
"a6P3a000000Yhh6EAC","0063a00000hh9xfAAA","GMS-015-Q3-2020-B105-C50-CS30","Global Medical Systems","01ta0000007jsHWAAY","CARESTATION 30","1.0","406249.10715","India"
"a6P3a000000YhhNEAS","0063a00000hh9xfAAA","GMS-015-Q3-2020-B105-C50-CS30","Global Medical Systems","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.86956","India"
"a6P3a000000YhhQEAS","0063a00000hh9xfAAA","GMS-015-Q3-2020-B105-C50-CS30","Global Medical Systems","01t3a000004uDH4AAM","B105 VSP2_Critical Care","20.0","2938937.1432","India"
"a6P3a000000YhhsEAC","0063a00000hh9xfAAA","GMS-015-Q3-2020-B105-C50-CS30","Global Medical Systems","01t3a000004uHDOAA2","C50 Critical Care","3.0","200382.10713","India"
"a6P3a000000YhhzEAC","0063a00000hh9xfAAA","GMS-015-Q3-2020-B105-C50-CS30","Global Medical Systems","01t0c0000097Is1AAE","CSCS V2.1 Desktop New System","2.0","623409.17856","India"
"a6P3a000000YhiHEAS","0063a00000hh9xfAAA","GMS-015-Q3-2020-B105-C50-CS30","Global Medical Systems","01t3a000004uGB1AAM","LSTI South Asia – Monitoring Solutions Critical Care","1.0","0.78125","India"
"a6P3a000000YhiKEAS","0063a00000hh9xfAAA","GMS-015-Q3-2020-B105-C50-CS30","Global Medical Systems","01t3a000004uNebAAE","Supplies & Accessories Critical Care","1.0","0.89286","India"
"a6P3a000000YhiVEAS","0063a00000hh9xfAAA","GMS-015-Q3-2020-B105-C50-CS30","Global Medical Systems","01t3a000004ufawAAA","CARESCAPE Gas Modules Critical Care","1.0","0.0","India"
"a6P3a000000XdSsEAK","0063a00000hh9xfAAA","GMS-015-Q3-2020-B105-C50-CS30","Global Medical Systems","01ta0000007jsHWAAY","CARESTATION 30","1.0","406249.10715","India"
"a6P3a000000XdT9EAK","0063a00000hh9xfAAA","GMS-015-Q3-2020-B105-C50-CS30","Global Medical Systems","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.86956","India"
"a6P3a000000YhfoEAC","0063a00000hh9xfAAA","GMS-015-Q3-2020-B105-C50-CS30","Global Medical Systems","01t3a000004uDH4AAM","B105 VSP2_Critical Care","20.0","2938937.1432","India"
"a6P3a000000YhgGEAS","0063a00000hh9xfAAA","GMS-015-Q3-2020-B105-C50-CS30","Global Medical Systems","01t3a000004uHDOAA2","C50 Critical Care","3.0","200382.10713","India"
"a6P3a000000YhgNEAS","0063a00000hh9xfAAA","GMS-015-Q3-2020-B105-C50-CS30","Global Medical Systems","01t0c0000097Is1AAE","CSCS V2.1 Desktop New System","2.0","623409.17856","India"
"a6P3a000000YhgfEAC","0063a00000hh9xfAAA","GMS-015-Q3-2020-B105-C50-CS30","Global Medical Systems","01t3a000004uGB1AAM","LSTI South Asia – Monitoring Solutions Critical Care","1.0","0.78125","India"
"a6P3a000000YhgiEAC","0063a00000hh9xfAAA","GMS-015-Q3-2020-B105-C50-CS30","Global Medical Systems","01t3a000004uNebAAE","Supplies & Accessories Critical Care","1.0","0.89286","India"
"a6P3a000000YhgtEAC","0063a00000hh9xfAAA","GMS-015-Q3-2020-B105-C50-CS30","Global Medical Systems","01t3a000004ufawAAA","CARESCAPE Gas Modules Critical Care","1.0","0.0","India"
"a6P3a000000Xh7uEAC","0063a00000hhAPMAA2","Kurinji Hospital B105 9100c NXT Q3'20","Kurinji Super Specialities Hospital Private Limited","01t0c000008hAFJAA2","9100C NXT","1.0","803570.53573","India"
"a6P3a000000Xh8HEAS","0063a00000hhAPMAA2","Kurinji Hospital B105 9100c NXT Q3'20","Kurinji Super Specialities Hospital Private Limited","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.86956","India"
"a6P3a000000Xh8KEAS","0063a00000hhAPMAA2","Kurinji Hospital B105 9100c NXT Q3'20","Kurinji Super Specialities Hospital Private Limited","01t3a000004uDH4AAM","B105 VSP2_Critical Care","10.0","1647585.3572","India"
"a6P3a000000Xh8kEAC","0063a00000hhAPMAA2","Kurinji Hospital B105 9100c NXT Q3'20","Kurinji Super Specialities Hospital Private Limited","01t3a000004uNebAAE","Supplies & Accessories Critical Care","1.0","0.89286","India"
"a6P3a000000XelfEAC","0063a00000hhAPMAA2","Kurinji Hospital B105 9100c NXT Q3'20","Kurinji Super Specialities Hospital Private Limited","01t0c000008hAFJAA2","9100C NXT","1.0","803570.53573","India"
"a6P3a000000Xem2EAC","0063a00000hhAPMAA2","Kurinji Hospital B105 9100c NXT Q3'20","Kurinji Super Specialities Hospital Private Limited","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.86956","India"
"a6P3a000000Xh3iEAC","0063a00000hhAPMAA2","Kurinji Hospital B105 9100c NXT Q3'20","Kurinji Super Specialities Hospital Private Limited","01t3a000004uDH4AAM","B105 VSP2_Critical Care","10.0","1647585.3572","India"
"a6P3a000000Xh48EAC","0063a00000hhAPMAA2","Kurinji Hospital B105 9100c NXT Q3'20","Kurinji Super Specialities Hospital Private Limited","01t3a000004uNebAAE","Supplies & Accessories Critical Care","1.0","0.89286","India"
"a6P3a000000XcnGEAS","0063a00000hhAYsAAM","Shishu Mangalam Hospital R869 Q3'20","Shishu Mangalam Hospital","01ta0000005SeiOAAS","CARESCAPE R860 v1","1.0","714283.92854","India"
"a6P3a000000XcnaEAC","0063a00000hhAYsAAM","Shishu Mangalam Hospital R869 Q3'20","Shishu Mangalam Hospital","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","1.0","0.84963","India"
"a6P3a000000XcnhEAC","0063a00000hhAYsAAM","Shishu Mangalam Hospital R869 Q3'20","Shishu Mangalam Hospital","01ta0000007PEVvAAO","R860 Accessories","1.0","0.89286","India"
"a6P3a000000XpxkEAC","0063a00000hhBDdAAM","Girnar Medicare 9100c NXT Q3'20","Girnar Medicare","01t0c000008hAFJAA2","9100C NXT","1.0","756842.96429","India"
"a6P3a000000Xpy8EAC","0063a00000hhBDdAAM","Girnar Medicare 9100c NXT Q3'20","Girnar Medicare","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.85345","India"
"a6P3a000000XpyCEAS","0063a00000hhBDdAAM","Girnar Medicare 9100c NXT Q3'20","Girnar Medicare","01ta0000007jsgDAAQ","Anesthesia Accessories","1.0","0.89286","India"
"a6P3a000000YUPvEAO","0063a00000hhBGcAAM","Geetanjali Medical College & Hospital Mac2000 Q3'20","Geetanjali University","01ta0000004nCCtAAM","MAC 2000","2.0","214283.9286","India"
"a6P3a000000YUQ3EAO","0063a00000hhBGcAAM","Geetanjali Medical College & Hospital Mac2000 Q3'20","Geetanjali University","01t0c000006oshWAAQ","LSTI South Asia – Diagnostic Cardiology","2.0","1.69492","India"
"a6P3a000000Y66AEAS","0063a00000hhBFKAA2","J Watumull Global Hospital & Research CentreB105 Q3'20","J Watumull Global Hospital & Research Centre","01t3a000004uDH4AAM","B105 VSP2_Critical Care","2.0","290178.57144","India"
"a6P3a000002X7ZxEAK","0063a00000hpip1AAA","Genworks Health Private Limited PO 71 DICAR","Genworks Health Private Limited","01ta0000007pxD3AAI","MAC 600","2.0","105357.14284","India"
"a6P3a000002X7a3EAC","0063a00000hpip1AAA","Genworks Health Private Limited PO 71 DICAR","Genworks Health Private Limited","01ta0000007pxD3AAI","MAC 600","4.0","167857.14284","India"
"a6P3a000002X7a9EAC","0063a00000hpip1AAA","Genworks Health Private Limited PO 71 DICAR","Genworks Health Private Limited","01ta0000004nCCtAAM","MAC 2000","2.0","196428.57144","India"
"a6P3a000002X7aHEAS","0063a00000hpip1AAA","Genworks Health Private Limited PO 71 DICAR","Genworks Health Private Limited","01t0c000008hAEPAA2","CardioSoft EKG Stress","1.0","254464.28571","India"
"a6P3a000002X7aWEAS","0063a00000hpip1AAA","Genworks Health Private Limited PO 71 DICAR","Genworks Health Private Limited","01t3a000004uidSAAQ","TRMILL","1.0","0.0","India"
"a6P3a000002X7aYEAS","0063a00000hpip1AAA","Genworks Health Private Limited PO 71 DICAR","Genworks Health Private Limited","01t0c000008hEYBAA2","Mac Accessories, Trolleys and Training","1.0","0.0","India"
"a6P3a000002XMuJEAW","0063a00000hpix0AAA","Genworks Health Private Limited PO 70 Anth","Genworks Health Private Limited","01ta0000007jsHWAAY","CARESTATION 30","3.0","1127676.7857","India"
"a6P3a000002XMuaEAG","0063a00000hpix0AAA","Genworks Health Private Limited PO 70 Anth","Genworks Health Private Limited","01t0c000008hAFJAA2","9100C NXT","1.0","571428.57146","India"
"a6P3a000002XMuwEAG","0063a00000hpix0AAA","Genworks Health Private Limited PO 70 Anth","Genworks Health Private Limited","01ta0000005SwsRAAS","Carestation 620","1.0","1294642.85713","India"
"a6P3a000002XMvbEAG","0063a00000hpix0AAA","Genworks Health Private Limited PO 70 Anth","Genworks Health Private Limited","01ta0000007jsgDAAQ","Anesthesia Accessories","1.0","0.89286","India"
"a6P3a000002XMvdEAG","0063a00000hpix0AAA","Genworks Health Private Limited PO 70 Anth","Genworks Health Private Limited","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","4.0","0.85344","India"
"a6P3a000002YBV5EAO","0063a00000hpjJBAAY","Genworks Health Private Limited PO 72 Monitor Q1'20","Genworks Health Private Limited","01t3a000004uDH4AAM","B105 VSP2_Critical Care","15.0","2142857.1429","India"
"a6P3a000002YBVWEA4","0063a00000hpjJBAAY","Genworks Health Private Limited PO 72 Monitor Q1'20","Genworks Health Private Limited","01t3a000004uHDOAA2","C50 Critical Care","13.0","719642.85705","India"
"a6P3a000002YBVcEAO","0063a00000hpjJBAAY","Genworks Health Private Limited PO 72 Monitor Q1'20","Genworks Health Private Limited","01t3a000004uG2bAAE","CARESCAPE_B650V3_Critical Care","1.0","388392.85715","India"
"a6P3a000002YBW8EAO","0063a00000hpjJBAAY","Genworks Health Private Limited PO 72 Monitor Q1'20","Genworks Health Private Limited","01t3a000004uHs1AAE","Frame and Patient Modules Critical Care","5.0","714285.71435","India"
"a6P3a000002YBWGEA4","0063a00000hpjJBAAY","Genworks Health Private Limited PO 72 Monitor Q1'20","Genworks Health Private Limited","01t3a000004uHs2AAE","Frame and Patient Modules Periop","5.0","0.0","India"
"a6P3a000002YBWOEA4","0063a00000hpjJBAAY","Genworks Health Private Limited PO 72 Monitor Q1'20","Genworks Health Private Limited","01t3a000004uHs2AAE","Frame and Patient Modules Periop","2.0","178571.42858","India"
"a6P3a000002YBWUEA4","0063a00000hpjJBAAY","Genworks Health Private Limited PO 72 Monitor Q1'20","Genworks Health Private Limited","01t3a000004uHs2AAE","Frame and Patient Modules Periop","3.0","334821.42858","India"
"a6P3a000002YBWZEA4","0063a00000hpjJBAAY","Genworks Health Private Limited PO 72 Monitor Q1'20","Genworks Health Private Limited","01t3a000004uHs2AAE","Frame and Patient Modules Periop","2.0","223214.28572","India"
"a6P3a000002YpZgEAK","0063a00000hpjTkAAI","Genworks Health Private Limited PO 74 Q1'20","Genworks Health Private Limited","01t0c000008hJgBAAU","Bilisoft","1.0","160714.28571","India"
"a6P3a000002YpZkEAK","0063a00000hpjTkAAI","Genworks Health Private Limited PO 74 Q1'20","Genworks Health Private Limited","01t3a000004u3SoAAI","SLE 2000","2.0","175000.0","India"
"a6P3a000002YVjQEAW","0063a00000hpmNcAAI","Werlock Kharshiing 9100c NXT B125 SLE6000 Cardioday  Cardiosoft  Q1'20","Werlock Kharshiing","01t0c000008hAFJAA2","9100C NXT","4.0","2607142.85728","India"
"a6P3a000002YVjmEAG","0063a00000hpmNcAAI","Werlock Kharshiing 9100c NXT B125 SLE6000 Cardioday  Cardiosoft  Q1'20","Werlock Kharshiing","01t3a000004uDHPAA2","B125 VSP 2_Critical Care","2.0","607142.85718","India"
"a6P3a000002YVkKEAW","0063a00000hpmNcAAI","Werlock Kharshiing 9100c NXT B125 SLE6000 Cardioday  Cardiosoft  Q1'20","Werlock Kharshiing","01t3a000004ugIdAAI","SLE 6000","2.0","2494642.17238","India"
"a6P3a000002YVkdEAG","0063a00000hpmNcAAI","Werlock Kharshiing 9100c NXT B125 SLE6000 Cardioday  Cardiosoft  Q1'20","Werlock Kharshiing","01t0c000008hD9WAAU","CardioDay V2.5 Holter Analysis System","1.0","357142.85714","India"
"a6P3a000002YVkiEAG","0063a00000hpmNcAAI","Werlock Kharshiing 9100c NXT B125 SLE6000 Cardioday  Cardiosoft  Q1'20","Werlock Kharshiing","01t0c000008hAEPAA2","CardioSoft EKG Stress","1.0","223214.28572","India"
"a6P3a000002YVkxEAG","0063a00000hpmNcAAI","Werlock Kharshiing 9100c NXT B125 SLE6000 Cardioday  Cardiosoft  Q1'20","Werlock Kharshiing","01t3a000004uGB1AAM","LSTI South Asia – Monitoring Solutions Critical Care","1.0","0.89286","India"
"a6P3a000002YVl0EAG","0063a00000hpmNcAAI","Werlock Kharshiing 9100c NXT B125 SLE6000 Cardioday  Cardiosoft  Q1'20","Werlock Kharshiing","01t3a000004uidSAAQ","TRMILL","1.0","44640.17857","India"
"a6P3a000002YVl2EAG","0063a00000hpmNcAAI","Werlock Kharshiing 9100c NXT B125 SLE6000 Cardioday  Cardiosoft  Q1'20","Werlock Kharshiing","01t0c000008hD9XAAU","SEER 1000","1.0","89285.71428","India"
"a6P3a000002YVl7EAG","0063a00000hpmNcAAI","Werlock Kharshiing 9100c NXT B125 SLE6000 Cardioday  Cardiosoft  Q1'20","Werlock Kharshiing","01t0c000008hD9VAAU","SEER 1000 Accesssories","1.0","0.89286","India"
"a6P3a000002YVl9EAG","0063a00000hpmNcAAI","Werlock Kharshiing 9100c NXT B125 SLE6000 Cardioday  Cardiosoft  Q1'20","Werlock Kharshiing","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","4.0","0.85344","India"
"a6P3a000002Xc4qEAC","0063a00000hprXXAAY","MGM Eye Institute B125 Q1'20","Miki Memorial Trust","01t3a000004uDHPAA2","B125 VSP 2_Critical Care","1.0","355213.37498","India"
"a6P3a000002Xc5PEAS","0063a00000hprXXAAY","MGM Eye Institute B125 Q1'20","Miki Memorial Trust","01t3a000004uHs1AAE","Frame and Patient Modules Critical Care","1.0","22321.42857","India"
"a6P3a000002XOudEAG","0063a00000hprY6AAI","Shri Ram Murti Smarak Trust 9100cNXT Q1'20","Shri Ram Murti Smarak Trust","01t0c000008hAFJAA2","9100C NXT","2.0","1513843.8254","India"
"a6P3a000002XOuyEAG","0063a00000hprY6AAI","Shri Ram Murti Smarak Trust 9100cNXT Q1'20","Shri Ram Murti Smarak Trust","01t3a000004uCCnAAM","Tec 820 ISO","2.0","178569.64286","India"
"a6P3a000002XOv5EAG","0063a00000hprY6AAI","Shri Ram Murti Smarak Trust 9100cNXT Q1'20","Shri Ram Murti Smarak Trust","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","2.0","1.70688","India"
"a6P3a000002YJPKEA4","0063a00000hpirqAAA","Genworks Health Private Limited PO 73 Respiratory","Genworks Health Private Limited","01ta0000005SeiOAAS","CARESCAPE R860 v1","1.0","928571.42853","India"
"a6P3a000002YJPjEAO","0063a00000hpirqAAA","Genworks Health Private Limited PO 73 Respiratory","Genworks Health Private Limited","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","1.0","0.88261","India"
"a6P3a000002YJPuEAO","0063a00000hpirqAAA","Genworks Health Private Limited PO 73 Respiratory","Genworks Health Private Limited","01t0c000008hAlIAAU","Siare Ventilator","1.0","473214.28572","India"
"a6P3a000002YJQ2EAO","0063a00000hpirqAAA","Genworks Health Private Limited PO 73 Respiratory","Genworks Health Private Limited","01t0c000008hAlIAAU","Siare Ventilator","4.0","2321428.57144","India"
"a6P3a000002YJQAEA4","0063a00000hpirqAAA","Genworks Health Private Limited PO 73 Respiratory","Genworks Health Private Limited","01ta0000007jsgDAAQ","Anesthesia Accessories","5.0","0.89285","India"
"a6P3a000002YJQCEA4","0063a00000hpirqAAA","Genworks Health Private Limited PO 73 Respiratory","Genworks Health Private Limited","01ta0000005SeiOAAS","CARESCAPE R860 v1","2.0","1776785.71434","India"
"a6P3a000002YJQWEA4","0063a00000hpirqAAA","Genworks Health Private Limited PO 73 Respiratory","Genworks Health Private Limited","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","2.0","0.88222","India"
"a6P3a000002YJQdEAO","0063a00000hpirqAAA","Genworks Health Private Limited PO 73 Respiratory","Genworks Health Private Limited","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","1.0","0.88221","India"
"a6P3a000002YJQkEAO","0063a00000hpirqAAA","Genworks Health Private Limited PO 73 Respiratory","Genworks Health Private Limited","01ta0000007PEVvAAO","R860 Accessories","4.0","0.89284","India"
"a6P3a000002YJQmEAO","0063a00000hpirqAAA","Genworks Health Private Limited PO 73 Respiratory","Genworks Health Private Limited","01ta0000005SeiOAAS","CARESCAPE R860 v1","1.0","843745.53571","India"
"a6P3a000002XcnbEAC","0063a00000hpt4IAAQ","Prayag Heart Care Center Mac2000 Q1'20","Prayag Heart Care Center","01ta0000004nCCtAAM","MAC 2000","1.0","133928.57144","India"
"a6P3a000002ZdkgEAC","0063a00000hpu6LAAQ","Susparsha Healthcare PVT LTD LCS Q1'20","Susparsha Healthcare Private Limited","01t0c000008hJgGAAU","Lullaby Warmer Prime","4.0","214285.71432","India"
"a6P3a000002ZdkrEAC","0063a00000hpu6LAAQ","Susparsha Healthcare PVT LTD LCS Q1'20","Susparsha Healthcare Private Limited","01t0c000008hAGLAA2","Lullaby LED PT","1.0","35714.28572","India"
"a6P3a000002ZdkxEAC","0063a00000hpu6LAAQ","Susparsha Healthcare PVT LTD LCS Q1'20","Susparsha Healthcare Private Limited","01t3a000004tzp8AAA","SLE 1000","1.0","397321.42857","India"
"a6P3a000002Zdl6EAC","0063a00000hpu6LAAQ","Susparsha Healthcare PVT LTD LCS Q1'20","Susparsha Healthcare Private Limited","01t3a000004uClHAAU","Carescape V100_Critical Care","1.0","66964.2857","India"
"a6P3a000002Y9HAEA0","0063a00000hpuFSAAY","D Y Patil Hospital & Research Center 9100c NXT B105 Q1'20","D Y Patil Hospital & Research Center","01t3a000004uDH4AAM","B105 VSP2_Critical Care","6.0","857142.85722","India"
